nombre;presentacion;marca;diferenciador;precio;imagen
Shampoo;200ml;Head & Shoulders ;Contro Caida Men;9300;productos/ocm7xyfl3dpmedcntv9n
Shampoo;200ml;Pantene ;Liso Extremo ;9300;productos/rcaappmq2pcpupk9r9iq
Shampoo;350ml;Sedal;Ceramidas;10820;productos/v8mefn2frjdyjcykwf3z
Shampoo;400ml;Johnsons;Original;15700;productos/g3nqkidsdpj7ndde9xey
Shampoo;400ml;Pantene;Liso Extremo;13480;productos/dboagffx0tfde9qylsur
Shampoo;400ml;Pantene;Liso y Sedoso;13760;productos/jswmuvp2simhf0velcs4
Shampoo;700ml;Head and Shoulders;Limpieza Renovadora;24700;productos/vye3gvd73f9jx6ptpqwy
Shampoo;750ml;Pantene;Restauracion ;12000;productos/utj9wnomhj9oofvzzzgx
Shampoo;350ml;Sedal;Keratina y Antioxidante;10090;productos/t5hgvlt1xt5nmfitrzlq
Shampoo;350ml;Sedal;Liso Perfecto;10710;productos/ivumuhhzzt7inkxfxufm
Shampoo;350ml;Sedal;Rizos Obedientes;10700;productos/tubzhr7ay9a91z3quosp
Shampoo;400ml;Head and Shoulders;Limpieza Renovadora;15050;productos/e3bmph2874dm8ibot9ue
Soya en Polvo ;200g;Soy Plus ;;9600;productos/zqnqphnedbpmjrzvynvz
Spaghetti ;250g;Doria ;;1700;productos/t09tl3xri93attdlfohz
Spaghetti ;500g;Monticello ;;3700;productos/nudyr7c3ifcp0xjotnfz
Suavitel;2.9L;Suavitel;Complete;14680;productos/b7qb2b7b7glb4cwigkky
Suavitel;180ml;Suavitel;Fresca Primavera;1000;productos/gjgll8zksfgsmbx7xduz
Suavitel;2.9L;Suavitel;Aroma Intense;13270;productos/tu3umozr0nshsdedxxkz
Suero;500ml;Pedialyte ;Fresa 30;6900;productos/qlyvy1dsvperzta0h2tt
Suero;500ml;Pedialyte ;Naranja 30;6900;productos/exsy3zpj3t6zlvqbaqcx
Suero;500ml;Pedialyte ;Uva 30;6900;productos/uumo7umqwpv5tubyrqqa
Suero;500ml;Pedialyte;Uva;6120;productos/sb81gfkz5moknfop919v
Suero;500ml;Pedialyte;Cereza 30;6800;productos/w7fsqraxqkyt3ppt2suq
Suero;500ml;Pedialyte;Fresa;6120;productos/g17n8jbbgsdnsy4os7lb
Suero;500ml;Pedialyte;Mandarina 30;6800;productos/q8lqowkdmbzhr6ogmxns
Suero;500ml;Pedialyte;Naranja 30;6800;productos/pmszypls6oi5gs3v0a4f
Suero;500ml;Pedialyte;Zinc 45 Manzana;6800;productos/t5x4m6twotmvo7lrwdqd
Talcos;85g;Mexsana;;7400;productos/huweyjqqfq2la6afmoec
Tarrito Rojo;330g;Jgb;Fresa;12000;productos/iltqe87ag4vxulpwmvrd
Tarrito Rojo;330g;Jgb;Tradicional;12000;productos/qgnt93gm1ri1n6rhzeb6
Tarrito Rojo;330g;Jgb;Vainilla;12000;productos/vwyclibte8htj9gl4977
Te;1.5L;Mr Tea;Limon;4500;productos/pjpjbwypolztbgl5lle5
Te;400ml;Fuze Tea;Negro Durazno ;1900;productos/piv9s2v90v0ysjeis3ep
Te;400ml;Fuze Tea;Negro Limon;2100;productos/vrlwxdyuujhre2o5rara
Te;1.2L;Fuze Tea;Negro Durazno ;3900;productos/xthwp0uvbqxzwlnq9qyh
Te;1.2L;Fuze Tea;Negro Limon;3900;productos/vvps8bwooiz4epktm2ri
Te;400ml;Hatsu;Blanco y Mangostino ;4000;productos/bp15judeyhwyovfiu6pi
Te;400ml;Hatsu;Pu Erh;4000;productos/spwind4smecra1nvmajo
Te;400ml;Hatsu;Flor de Cerezo ;4000;productos/pgughbhwqmp8ivpy5f9x
Te;400ml;Hatsu;Negro y Limonada ;4000;productos/bkvleohm5esapmidk7db
Te;400ml;Hatsu;Pomegranate Azul ;4000;productos/oaiwakayq5y03v0n8car
Te;400ml;Hatsu;Rosas y Lychees;4000;productos/mxjz4gkhjmrun2pdr2k4
Te;400ml;Hatsu;Verde ;4000;productos/idg53mhqkatqj86r9ghm
Te ;12u;Hindu ;Original ;1900;productos/v82fw24hxjqbbgm22kne
Te ;1L;Lipton ;Negro Durazno ;4500;productos/giglwpoxovfcumuoqkaf
Te ;1L;Lipton ;Negro Limon;4500;productos/ag7ybxygbdb7bfhf1tq1
Te ;25u;Hindu ;Original ;4500;productos/ubtckjlx0jhjsugvopf8
Te ;300ml;Mr Tea ;Durazno ;2000;productos/jrizsajan4qb2btw8nq3
Te ;500ml;Lipton ;Negro Limon;2500;productos/k7gcztxnqnknfhrz2ay4
Te ;500ml;Mr Tea ;Durazno ;2300;productos/k6i8umr112busqsm8qk9
Te ;300ml;Mr Tea ;Verde ;2000;productos/f6r4zxngovwjx55yomch
Te ;400ml;SunTea ;Con Gas Limon;2000;productos/ghqwdlt6gwnx7wegnwyz
Te ;500ml;Lipton ;Verde ;2500;productos/feyjifupydwoeuhhsyrm
Te Verde ;60g;Hindu ;Ice Tea Light ;2900;productos/fuje0lsjy5bgr8kqu1mj
Tenedores Desechables ;20u;Generico;;10500;productos/lrt9wqurzgiqgvckw8yg
Tequila;750ml;Jose Cuervo;Tequila Plata;58100;productos/dmjvmd6f5u3o5eahtdbr
Tequila ;750ml;Don Julio ;Reposado ;110900;productos/ojwiui30ptjuiqhzdwe1
Toallas Higienicas ;6u ;Nosotras ;Extra Proteccion Tela ;4500;productos/vew0bd6bqu2yyvs4q1jh
Tocineta;400g;Zenu;Ahumada ;16700;productos/wrxtslmi5vqhc8pbp8qe
Tostacos ;25g;Tostacos ;Picantes ;900;productos/iu1dy1afo7lr7gdumsnv
Tostacos ;240g;Tostacos ;Picantes ;4500;productos/zsaqln3hu6prrcd6xtco
Tostacos ;25g;Tostacos ;Queso ;1500;productos/jpqvvbgwifu9rmqk8hvf
Tosti Arepa;28g;Yupi;;1200;productos/mriv9nn2v4s2nvwijydx
Tozinetas ;25g;Yupi;Fred ;2900;productos/qvettqjffxzmtcnuchcm
Trocipollo ;32g;Trocipollo ;;1000;productos/kyyazgxj0apfntjaz1n8
Vanish;500ml;Vanish;Poder O2;7910;productos/kr5fpeuihqftlpzcmgsj
Vanish;500ml;Vanish;Blanco Total;7860;productos/ue21nib6kuextyeaiiw0
Vaporub;12g;Vick;;3000;productos/eug6hqpcuwlnkeh4jvs5
Vaporub;50g;Vick;;9670;productos/vudpehhp3ybn253yuazq
Vasos Plasticos ;25u;Generico;Desechables;1900;productos/zlalhzw0zziawyktraj8
Vasos Plasticos ;50u;Generico;Desechables;2500;productos/pdxiz3qo56nqlpgak0sn
Vel Rosita;1000ml;Vel Rosita;Liquido;12300;productos/bg2mqvnktrjcqmsme1zt
Vermouth;750ml;Cinzano ;Extra Dry;32900;productos/y47n9ggvpqdobarc3cbn
Vinagre;500ml;Fruco ;Sabor de Frutas ;3900;productos/cqo0djwpklxfjm2mv0fl
Vino;750ml;Dubonnet;;48250;productos/xrvt60nx0daq1byyltee
Vino;750ml;120 Santa Rita;Cabernet Sauvignon Tinto ;44900;productos/pvblscbj2qo1lqi7zzmt
Vino;750ml;Casillero del Diablo ;Sauvignon Blanc;44500;productos/x6obhjytrv7p9njqa0ki
Vino;750ml;Gato Negro;Merlot;34900;productos/oqxdeoiim3yw3go5p4ch
Vino;750ml;Undurraga ;Cabernet Sauvignon;44900;productos/hkdsocnhh9oturlt7gt0
Vino;750ml;Undurraga ;Carmenere;44900;productos/p9cyuteiodjto6zf0fel
Vino;750ml;Undurraga ;Merlot;44900;productos/boslqglnm34yzumgnfmi
Vino;750ml;Undurraga ;Rose;42000;productos/xffzzag0seglaeemiwel
Vino;750ml;Undurraga ;Sauvignon Blanc;44900;productos/q4kyqfkiucydeqzrkr4g
Vino;750ml;Chandon;Brut Rose Rosado;69900;productos/mjeecig1636ptvilrhaw
Vino;750ml;Chandon;Reserve Brut Espumoso;69900;productos/apxd1g5owlijvcxwsy6z
Vino;750ml;Frontera;Merlot;31200;productos/bqywswd2dix8so6eec0q
Vino;750ml;JP Chenet;Rosado;39900;productos/hdnozm0oz2antrscv0ev
Vino;750ml;Santa Helena;Cabernet Sauvignon Tinto ;29900;productos/ascktr1gsoquwx0v9tow
Vino;750ml;Trapiche;Cabernet Sauvignon Tinto ;28100;productos/tbehcbrfobfquf6krbo1
Vino;750ml;Undurraga ;Chardonnay;45000;productos/jigxknnvlikve3qzry2p
Vino;750ml;Undurraga ;Gewurztraminer;59000;productos/f3fa4ehdryya0zpnufum
Vino ;750ml;Casillero del Diablo ;Cabernet Sauvignon Tinto ;44500;productos/ouw8vlztbnxbif2jqrbr
Vino ;750ml;Gato Negro ;Cabernet Sauvignon Tinto ;34900;productos/sypqiydqhfzcktybtju8
Vino ;750ml;Lazo ;Cabernet  Sauvignon Tinto ;30200;productos/wakllb092lp1ivbrcbds
Vino ;750ml;120 Santa Rita;Rosado;44900;productos/lvxhwcou2zys3vcnowzn
Vino ;750ml;120 Santa Rita;Sauvignon Blanc;44900;productos/xmuhlfvlwp8xvpocni2d
Vino ;750ml;Gato Negro ;Sauvignon Blanc;34900;productos/hyz352igdfdsxr8jyevm
Vino ;750ml;Lazo ;Sauvignon Blanc;26500;productos/ularrzqj1xlra6uvuudu
Vino ;750ml;Aromo;Merlot;29900;productos/rdsgnstjwzsi4rfnmcqt
Vino ;750ml;Aromo;Sauvignon Blanc;29900;productos/zmh83kmldcxjhzhzeu6o
Vino ;750ml;Frontera;Sauvignon Blanc;31200;productos/mjrnpxnvej8slqdye8ec
Vino ;750ml;Isabella;Blanco;19900;productos/mgxxhtxhj9ckzef5qv6a
Vino ;750ml;Isabella;Tinto;19900;productos/zpy4q4jrahlark7t0lmh
Vino ;750ml;Pampas;Vino Fino Blanco;25900;productos/d3ctokvjmx9xqvciucco
Vino ;750ml;Trapiche;Rosado;28400;productos/s6vpawnlbwxg82crgupc
Vodka;350ml;Smirnoff;;30900;productos/tdip8u7azyxmzeisuobc
Vodka;700ml;Smirnoff;;49900;productos/np8guupcdlpjwv3s4hhb
Vodka;750ml;Absolut ;Original ;58900;productos/ykb7k7qtnbo6p8396umk
Vodka;375ml;Absolut;Original ;33900;productos/b3hebotxxdn86dzrfhaj
Whisky;750ml;Buchanans;Master;106900;productos/or8s32n8flqhigrcxkld
Whisky;750ml;Jack Daniels;;102000;productos/w6jit3yqmpe9aqrwwiyx
Whisky;750ml;Jameson;;80900;productos/n9qohr0eqveymxwx8ek5
Whisky;750ml;John Thomas;;31200;productos/jwcardy2lxjduw15sgie
Yogurt;200g;Alpina;Fresa;2200;productos/hvl8u0dwkz7lfkzzm69p
Yogurt;150g;Yogo Yogo ;Fresa;2300;productos/olyfnkxpbrl9ug7rywdn
Yogurt;150g;Yogo Yogo ;Mora;2300;productos/ba7yzk4g6apgfys0ozbm
Yogurt;200 g;Alpina;Melocoton;2400;productos/dryxtlzzvp3mdz7vbvlb
Yogurt;200g;Alpina;Mora ;2200;productos/k6uae4wngnm5ws01vipb
Yogurt;200g;Alpina;Guanabana;2200;productos/hhhxzanitjubxb6bjqiq
Yogurt ;140g;Activia;Fresa ;1900;productos/wozfdxn4wzrz6ul4xsug
Yogurt ;180g;Finesse;Fresa ;2500;productos/wur7l3itxatpruzcd2ob
Yogurt ;180g;Finesse;Melocoton ;2400;productos/y8f2o4bsd0sqyxwtl2da
Yogurt ;200g;Regeneris;Fresa ;2400;productos/nzmk8nenga4xdaz4plto
Yogurt ;200g;Regeneris;Melocoton;2400;productos/cvec0p9olfm1xmtcriir
Yogurt ;140g;Activia;Pitaya ;1900;productos/z32pj8tsxpkiofnagrkx
Yogurt ;200g;Alpina ;Natural Light ;2400;productos/benpltau30m0llabevj0
Yogurt Griego;150g;Alpina ;Fresa;2400;productos/r75r3l0hpbj7cjtiwcb6
Yogurt Griego;150g;Alpina ;Mora y Arandano ;2400;productos/u8orcgif16qxsyfzwhfb
Yuca ;43g;Natuchips ;;1900;productos/kivl5c1uftyklqjjtg8s
Yupis;60g;Yupi;Gigante ;1900;productos/ey9l4qwrvotqpll44h0k
Yupis ;50g;Yupis ;Caramelo ;1900;productos/iqvewrkvtqs8kuof3iuh
Yupis ;60g;Yupis ;Gigantes ;1900;productos/nv4s8d7bbty1y8y1mtjq
